id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
5405483019	20250301	1	900000000000207008	774151000	en	900000000000550004	Ferro-cerebro-cutaneous syndrome is a rare, genetic, metabolic liver disease characterised by progressive neurodegeneration, cutaneous abnormalities, including varying degrees of ichthyosis or seborrhoeic dermatitis, and systemic iron overload. Patients manifest with infantile-onset seizures, encephalopathy, abnormal eye movements, axial hypotonia with peripheral hypertonia, brisk reflexes, cortical blindness and deafness, myoclonus and hepato/splenomegaly, as well as oral manifestations, including microdontia, widely spaced and pointed teeth with delayed eruption, and gingival overgrowth.	900000000000017005
5405494015	20250301	1	900000000000207008	774204006	en	900000000000550004	Growth retardation-mild developmental delay-chronic hepatitis syndrome is a rare, genetic, parenchymatous liver disease characterized by pre- and postnatal growth retardation, mild global developmental delay, chronic hepatitis with hepatosplenomegaly, Hashimoto thyroiditis, thrombocytopenia, anemia, and B-precursor acute lymphoblastic leukemia.	900000000000017005
5405495019	20250301	1	900000000000207008	774204006	en	900000000000550004	Growth retardation-mild developmental delay-chronic hepatitis syndrome is a rare, genetic, parenchymatous liver disease characterised by pre- and postnatal growth retardation, mild global developmental delay, chronic hepatitis with hepatosplenomegaly, Hashimoto thyroiditis, thrombocytopenia, anaemia, and B-precursor acute lymphoblastic leukaemia.	900000000000017005
5405500016	20250301	1	900000000000207008	774207004	en	900000000000550004	A rare, genetic, parenchymal hepatic disease characterized by acute liver failure, that occurs in the first year of life, which manifests with failure to thrive, hypotonia, moderate global developmental delay, seizures, abnormal liver function tests, microcytic anemia and elevated serum lactate. Other associated features include hepatosteatosis and fibrosis, abnormal brain morphology, and renal tubulopathy. Minor illness exacerbates deterioration of liver failure.	900000000000017005
5405501017	20250301	1	900000000000207008	774207004	en	900000000000550004	A rare, genetic, parenchymal hepatic disease characterised by acute liver failure, that occurs in the first year of life, which manifests with failure to thrive, hypotonia, moderate global developmental delay, seizures, abnormal liver function tests, microcytic anaemia and elevated serum lactate. Other associated features include hepatosteatosis and fibrosis, abnormal brain morphology, and renal tubulopathy. Minor illness exacerbates deterioration of liver failure.	900000000000017005
5405711014	20250301	1	900000000000207008	782771007	en	900000000000550004	A rare, genetic, mitochondrial DNA depletion syndrome characterized by neonatal or early-infantile onset hepatopathy (manifesting with hepatomegaly, cholestasis, increased transaminases, coagulopathy, hypoalbuminemia, ascites, and/or liver failure), associated with renal tubulopathy and progressive neurodegenerative manifestations, which include muscular atrophy, hyporeflexia, ataxia, sensory neuropathy, epilepsy, sensorineural hearing impairment, psychomotor regression, athetosis, nystagmus, and/or ophthalmoplegia. Patients typically present with recurrent vomiting, severe failure to thrive, feeding difficulties, and fasting hypoglycemia.	900000000000017005
5405712019	20250301	1	900000000000207008	782771007	en	900000000000550004	A rare, genetic, mitochondrial DNA depletion syndrome characterised by neonatal or early-infantile onset hepatopathy (manifesting with hepatomegaly, cholestasis, increased transaminases, coagulopathy, hypoalbuminaemia, ascites, and/or liver failure), associated with renal tubulopathy and progressive neurodegenerative manifestations, which include muscular atrophy, hyporeflexia, ataxia, sensory neuropathy, epilepsy, sensorineural hearing impairment, psychomotor regression, athetosis, nystagmus, and/or ophthalmoplegia. Patients typically present with recurrent vomiting, severe failure to thrive, feeding difficulties, and fasting hypoglycaemia.	900000000000017005
5407597013	20241101	1	900000000000207008	122489005	en	900000000000550004	Urinary tract includes entire kidney and the urinary tract proper which relate to the ureter, bladder and urethra.	900000000000017005
5408628018	20250301	1	900000000000207008	783734000	en	900000000000550004	A rare immune disease characterized by severely reduced mitochondrial DNA content due to DGUOK deficiency typically manifesting with early-onset liver dysfunction, psychomotor delay, hypotonia, rotary nystagmus that develops into opsoclonus, lactic acidosis and hypoglycemia.	900000000000017005
5408629014	20250301	1	900000000000207008	783734000	en	900000000000550004	A rare immune disease characterised by severely reduced mitochondrial DNA content due to DGUOK deficiency typically manifesting with early-onset liver dysfunction, psychomotor delay, hypotonia, rotary nystagmus that develops into opsoclonus, lactic acidosis and hypoglycaemia.	900000000000017005
5408678016	20250301	1	900000000000207008	784346006	en	900000000000550004	A rare, life-threatening, mitochondrial DNA depletion syndrome disease characterized by severe, progressive sensorimotor neuropathy associated with corneal ulceration, scarring or anesthesia, acral mutilation, metabolic and immunologic derangement, and hepatopathy (which can manifest with fulminant hepatic failure, a Reye-like syndrome or indolent progression to liver cirrhosis, depending on clinical form involved), present in the Navajo Native American population. Clinical presentation includes failure to thrive, distal limb weakness with reduced sensation, limb contractures with loss of function, areflexia, recurrent metabolic acidosis with intercurrent illness, immunologic anomalies manifesting with severe systemic infections, and sexual infantilism.	900000000000017005
5408679012	20250301	1	900000000000207008	784346006	en	900000000000550004	A rare, life-threatening, mitochondrial DNA depletion syndrome disease characterised by severe, progressive sensorimotor neuropathy associated with corneal ulceration, scarring or anaesthesia, acral mutilation, metabolic and immunologic derangement, and hepatopathy (which can manifest with fulminant hepatic failure, a Reye-like syndrome or indolent progression to liver cirrhosis, depending on clinical form involved), present in the Navajo Native American population. Clinical presentation includes failure to thrive, distal limb weakness with reduced sensation, limb contractures with loss of function, areflexia, recurrent metabolic acidosis with intercurrent illness, immunologic anomalies manifesting with severe systemic infections, and sexual infantilism.	900000000000017005
5408762011	20250301	1	900000000000207008	787091002	en	900000000000550004	A rare hepatic and biliary tract tumor characterized by a growth pattern resembling that found in hepatocellular carcinomas and cholangiocarcinomas but presenting atypical histological and immunohistochemical features (such as trabecular, organoid, microcystic and/or blastemal-like architecture and inhibin A, cytokeratin 7 and/or cytokeratin 19 positivity) that do not allow a formal diagnosis of the more common aforementioned liver cancers. Patients may present abdominal distension and pain, a palpable abdominal mass and elevated liver enzymes.	900000000000017005
5408763018	20250301	1	900000000000207008	787091002	en	900000000000550004	A rare hepatic and biliary tract tumour characterised by a growth pattern resembling that found in hepatocellular carcinomas and cholangiocarcinomas but presenting atypical histological and immunohistochemical features (such as trabecular, organoid, microcystic and/or blastemal-like architecture and inhibin A, cytokeratin 7 and/or cytokeratin 19 positivity) that do not allow a formal diagnosis of the more common aforementioned liver cancers. Patients may present abdominal distension and pain, a palpable abdominal mass and elevated liver enzymes.	900000000000017005
5408842012	20250301	1	900000000000207008	819953000	en	900000000000550004	Glycogen storage disease due to muscle phosphorylase kinase (PhK) deficiency is a benign inborn error of glycogen metabolism characterized by exercise intolerance.	900000000000017005
5408843019	20250301	1	900000000000207008	819953000	en	900000000000550004	Glycogen storage disease due to muscle phosphorylase kinase (PhK) deficiency is a benign inborn error of glycogen metabolism characterised by exercise intolerance.	900000000000017005
5447454016	20250401	1	900000000000207008	82385007	en	900000000000550004	A rare vascular liver disease characterised by obstruction of hepatic venous outflow involving either the hepatic veins or the terminal segment of the inferior vena cava.	900000000000017005
5447455015	20250401	1	900000000000207008	82385007	en	900000000000550004	A rare vascular liver disease characterized by obstruction of hepatic venous outflow involving either the hepatic veins or the terminal segment of the inferior vena cava.	900000000000017005
5448034010	20250401	1	900000000000207008	77465005	en	900000000000550004	A medical or surgical procedure in which synthetic or biological material from a donor, whether from the same person, another individual, or an animal, is moved and implanted into a recipient. Transplanted organs typically retain their own intrinsic blood supply, requiring precise microsurgical reconnection to the recipient's blood circulation. While solid organs are almost exclusively transplanted and skin and tissues are generally grafted, the terms graft and transplant are sometimes used interchangeably depending on the context and medical specialty.	900000000000017005
5449018018	20250401	1	900000000000207008	238033007	en	900000000000550004	Congenital bile acid synthesis defect type 1 (BAS defect type 1) is the most common anomaly of bile acid synthesis characterized by variable manifestations of progressive cholestatic liver disease, and fat malabsorption.	900000000000017005
5449019014	20250401	1	900000000000207008	238033007	en	900000000000550004	Congenital bile acid synthesis defect type 1 (BAS defect type 1) is the most common anomaly of bile acid synthesis characterised by variable manifestations of progressive cholestatic liver disease, and fat malabsorption.	900000000000017005
5449020015	20250401	1	900000000000207008	238035000	en	900000000000550004	Congenital bile acid synthesis defect type 2 (BAS defect type 2) is an anomaly of bile acid synthesis characterized by severe and rapidly progressive cholestatic liver disease, and malabsorption of fat and fat-soluble vitamins.	900000000000017005
5449021016	20250401	1	900000000000207008	238035000	en	900000000000550004	Congenital bile acid synthesis defect type 2 (BAS defect type 2) is an anomaly of bile acid synthesis characterised by severe and rapidly progressive cholestatic liver disease, and malabsorption of fat and fat-soluble vitamins.	900000000000017005
5449630011	20250401	1	900000000000207008	74162007	en	900000000000550004	Progressive familial intrahepatic cholestasis (PFIC) refers to a heterogeneous group of autosomal recessive disorders of childhood that disrupt bile formation and present with cholestasis of hepatocellular origin.	900000000000017005
5455795010	20250501	1	900000000000207008	1365891008	en	900000000000550004	A rare vascular liver disease characterised by the absence of cirrhosis with or without portal hypertension and histological lesions involving portal venules or sinusoids. Patients may present either with specific clinical signs of portal hypertension (including gastric oesophageal or ectopic varices, portal hypertensive bleeding or porto-systemic collaterals at imaging) or a histological lesion specific to porto sinusoidal vascular disease (including obliterative portal venopathy, nodular regenerative hyperplasmia or incomplete septal fibrosis or cirrhosis) or they may manifest clinical signs that are not specific to portal hypertension (such as ascites, platelet count <150.000/µl, increased spleen size ≥13 cm in the largest axis) together with a histological lesion including portal tract abnormalities, irregular distribution of the portal tracts and central veins, non-zonal sinusoidal dilation, mild perisinusoidal fibrosis. Possible associations with altered immunity, haematological diseases and prothrombotic conditions, infections, congenital or familial defects, or drug exposure are reported.	900000000000017005
5455796011	20250501	1	900000000000207008	1365891008	en	900000000000550004	A rare vascular liver disease characterized by the absence of cirrhosis with or without portal hypertension and histological lesions involving portal venules or sinusoids. Patients may present either with specific clinical signs of portal hypertension (including gastric esophageal or ectopic varices, portal hypertensive bleeding or porto-systemic collaterals at imaging) or a histological lesion specific to porto sinusoidal vascular disease (including obliterative portal venopathy, nodular regenerative hyperplasmia or incomplete septal fibrosis or cirrhosis) or they may manifest clinical signs that are not specific to portal hypertension (such as ascites, platelet count <150.000/µl, increased spleen size ≥13 cm in the largest axis) together with a histological lesion including portal tract abnormalities, irregular distribution of the portal tracts and central veins, non-zonal sinusoidal dilation, mild perisinusoidal fibrosis. Possible associations with altered immunity, hematological diseases and prothrombotic conditions, infections, congenital or familial defects, or drug exposure are reported.	900000000000017005
